Date;Sales;cost_of_sales;quantity_sold;year;month_number;month_name;year_month;day_of_month;day_of_week;day_name;day_type;price_per_unit;cost_per_unit;gross_profit;gross_profit_percent;gross_profit_per_unit;gross_profit_per_unit_percent;average_unit_sales_price;rolling_average_price
2016/01/02 02:00;262421.281864557590;285675.845713160580;7479;2016;1;Jan;2016/01/01;2;7;Sat;Weekday;35.09;38.20;-23254.56;-8.86;-3.11;-8.86;37.07;38.64
2016/01/03 02:00;164527.538913355150;179308.949530554880;4694;2016;1;Jan;2016/01/01;3;1;Sun;Weekday;35.05;38.20;-14781.41;-8.98;-3.15;-8.98;37.07;38.82
2016/01/04 02:00;274990.146499198800;299576.241369662690;7843;2016;1;Jan;2016/01/01;4;2;Mon;Weekday;35.06;38.20;-24586.09;-8.94;-3.13;-8.94;37.07;39.00
2016/01/05 02:00;215737.842798713940;234642.085748132230;6150;2016;1;Jan;2016/01/01;5;3;Tue;Weekday;35.08;38.15;-18904.24;-8.76;-3.07;-8.76;37.07;38.94
2016/01/06 02:00;98646.982697528802;91610.560001972306;2401;2016;1;Jan;2016/01/01;6;4;Wed;Weekday;41.09;38.16;7036.42;7.13;2.93;7.13;37.07;39.13
2016/01/07 02:00;74401.215293020490;68988.861259106357;1808;2016;1;Jan;2016/01/01;7;5;Thu;Weekday;41.15;38.16;5412.35;7.27;2.99;7.27;37.07;39.09
2016/01/08 02:00;106592.342996267940;99021.682920692168;2594;2016;1;Jan;2016/01/01;8;6;Fri;Weekday;41.09;38.17;7570.66;7.10;2.92;7.10;37.07;38.87
2016/01/09 02:00;134629.658196930160;124963.465513847070;3274;2016;1;Jan;2016/01/01;9;7;Sat;Weekday;41.12;38.17;9666.19;7.18;2.95;7.18;37.07;38.65
2016/01/10 02:00;90773.653057909149;84299.288239980437;2207;2016;1;Jan;2016/01/01;10;1;Sun;Weekday;41.13;38.20;6474.36;7.13;2.93;7.13;37.07;38.43
2016/01/11 02:00;121373.068224416360;112550.432308732690;2949;2016;1;Jan;2016/01/01;11;2;Mon;Weekday;41.16;38.17;8822.64;7.27;2.99;7.27;37.07;38.21
2016/01/12 02:00;99445.557103979168;92226.518095758031;2417;2016;1;Jan;2016/01/01;12;3;Tue;Weekday;41.14;38.16;7219.04;7.26;2.99;7.26;37.07;37.99
2016/01/13 02:00;67587.546930070370;62760.356831462283;1644;2016;1;Jan;2016/01/01;13;4;Wed;Weekday;41.11;38.18;4827.19;7.14;2.94;7.14;37.07;37.77
2016/01/14 02:00;61685.935238410369;57191.439317791570;1499;2016;1;Jan;2016/01/01;14;5;Thu;Weekday;41.15;38.15;4494.50;7.29;3.00;7.29;37.07;37.71
2016/01/15 02:00;150006.929791823930;139244.895767709090;3648;2016;1;Jan;2016/01/01;15;6;Fri;Weekday;41.12;38.17;10762.03;7.17;2.95;7.17;37.07;37.66
2016/01/16 02:00;191287.353485502880;177577.287213494830;4652;2016;1;Jan;2016/01/01;16;7;Sat;Weekday;41.12;38.17;13710.07;7.17;2.95;7.17;37.07;37.60
2016/01/17 02:00;92595.460836939150;86018.189605519379;2252;2016;1;Jan;2016/01/01;17;1;Sun;Weekday;41.12;38.20;6577.27;7.10;2.92;7.10;37.07;37.55
2016/01/18 02:00;96947.054288479165;89961.359503772677;2357;2016;1;Jan;2016/01/01;18;2;Mon;Weekday;41.13;38.17;6985.69;7.21;2.96;7.21;37.07;37.52
2016/01/19 02:00;70512.894500490496;65453.276391554507;1715;2016;1;Jan;2016/01/01;19;3;Tue;Weekday;41.12;38.17;5059.62;7.18;2.95;7.18;37.07;37.50
2016/01/20 02:00;159590.490069201360;182351.138845241510;4776;2016;1;Jan;2016/01/01;20;4;Wed;Weekday;33.42;38.18;-22760.65;-14.26;-4.77;-14.26;37.07;37.47
2016/01/21 02:00;67046.273415800373;61894.262560530507;1628;2016;1;Jan;2016/01/01;21;5;Thu;Weekday;41.18;38.02;5152.01;7.68;3.16;7.68;37.07;37.45
2016/01/22 02:00;266949.238793142140;294322.927182734710;7806;2016;1;Jan;2016/01/01;22;6;Fri;Weekday;34.20;37.70;-27373.69;-10.25;-3.51;-10.25;37.07;37.23
2016/01/23 02:00;315272.224772121870;346093.067004290990;9210;2016;1;Jan;2016/01/01;23;7;Sat;Weekday;34.23;37.58;-30820.84;-9.78;-3.35;-9.78;37.07;37.01
2016/01/24 02:00;149138.921518885150;163505.713019898070;4351;2016;1;Jan;2016/01/01;24;1;Sun;Weekday;34.28;37.58;-14366.79;-9.63;-3.30;-9.63;37.07;36.79
2016/01/25 02:00;215171.038201770020;234621.598859708810;6278;2016;1;Jan;2016/01/01;25;2;Mon;Weekday;34.27;37.37;-19450.56;-9.04;-3.10;-9.04;37.07;36.79
2016/01/26 02:00;205197.898357168800;221931.580052743810;5992;2016;1;Jan;2016/01/01;26;3;Tue;Weekday;34.25;37.04;-16733.68;-8.15;-2.79;-8.15;37.07;36.82
2016/01/27 02:00;214452.248428695020;231730.232749898250;6265;2016;1;Jan;2016/01/01;27;4;Wed;Weekday;34.23;36.99;-17277.98;-8.06;-2.76;-8.06;37.07;36.84
2016/01/28 02:00;195767.973554037570;210639.848189275250;5723;2016;1;Jan;2016/01/01;28;5;Thu;Weekday;34.21;36.81;-14871.87;-7.60;-2.60;-7.60;37.07;36.87
2016/01/29 02:00;397984.329262887770;437198.929579714550;11900;2016;1;Jan;2016/01/01;29;6;Fri;Weekday;33.44;36.74;-39214.60;-9.85;-3.30;-9.85;37.07;36.90
2016/01/30 02:00;512603.103453023360;561872.206032989780;15345;2016;1;Jan;2016/01/01;30;7;Sat;Weekday;33.41;36.62;-49269.10;-9.61;-3.21;-9.61;37.07;36.93
2016/01/31 02:00;218104.066939171370;238662.192104785820;6525;2016;1;Jan;2016/01/01;31;1;Sun;Weekday;33.43;36.58;-20558.13;-9.43;-3.15;-9.43;37.07;36.96
2016/02/01 02:00;339004.336886762470;371177.186883031680;10153;2016;2;Feb;2016/02/01;1;2;Mon;Weekday;33.39;36.56;-32172.85;-9.49;-3.17;-9.49;37.07;36.98
2016/02/02 02:00;278116.369327563390;295645.629108798220;8116;2016;2;Feb;2016/02/01;2;3;Tue;Weekday;34.27;36.43;-17529.26;-6.30;-2.16;-6.30;37.07;36.79
2016/02/03 02:00;264159.300610373500;280392.273599945130;7712;2016;2;Feb;2016/02/01;3;4;Wed;Weekday;34.25;36.36;-16232.97;-6.15;-2.10;-6.15;37.07;36.82
2016/02/04 02:00;197778.133740558810;209372.292230827940;5759;2016;2;Feb;2016/02/01;4;5;Thu;Weekday;34.34;36.36;-11594.16;-5.86;-2.01;-5.86;37.07;36.85
2016/02/05 02:00;325749.008906946870;345287.811496579380;9501;2016;2;Feb;2016/02/01;5;6;Fri;Weekday;34.29;36.34;-19538.80;-6.00;-2.06;-6.00;37.07;36.90
2016/02/06 02:00;371561.976387214260;393884.433035650350;10840;2016;2;Feb;2016/02/01;6;7;Sat;Weekday;34.28;36.34;-22322.46;-6.01;-2.06;-6.01;37.07;36.93
2016/02/07 02:00;174581.676845831390;185040.817338932920;5089;2016;2;Feb;2016/02/01;7;1;Sun;Weekday;34.31;36.36;-10459.14;-5.99;-2.06;-5.99;37.07;37.18
2016/02/08 02:00;208489.369419331250;221372.836946832310;6087;2016;2;Feb;2016/02/01;8;2;Mon;Weekday;34.25;36.37;-12883.47;-6.18;-2.12;-6.18;37.07;37.43
2016/02/09 02:00;84495.166667640122;74682.266818099233;2053;2016;2;Feb;2016/02/01;9;3;Tue;Weekday;41.16;36.38;9812.90;11.61;4.78;11.61;37.07;37.51
2016/02/10 02:00;76661.250030179392;66379.563604373863;1825;2016;2;Feb;2016/02/01;10;4;Wed;Weekday;42.01;36.37;10281.69;13.41;5.63;13.41;37.07;37.59
2016/02/11 02:00;64034.940459509766;55491.338529373483;1525;2016;2;Feb;2016/02/01;11;5;Thu;Weekday;41.99;36.39;8543.60;13.34;5.60;13.34;37.07;37.71
2016/02/12 02:00;148839.974868265160;129583.492067397660;3542;2016;2;Feb;2016/02/01;12;6;Fri;Weekday;42.02;36.58;19256.48;12.94;5.44;12.94;37.07;37.85
2016/02/13 02:00;172541.507929523940;150538.983683141410;4105;2016;2;Feb;2016/02/01;13;7;Sat;Weekday;42.03;36.67;22002.52;12.75;5.36;12.75;37.07;38.01
2016/02/14 02:00;87991.663002118541;76378.504638063911;2094;2016;2;Feb;2016/02/01;14;1;Sun;Weekday;42.02;36.47;11613.16;13.20;5.55;13.20;37.07;38.16
2016/02/15 02:00;123445.381550427580;108669.225381257010;2940;2016;2;Feb;2016/02/01;15;2;Mon;Weekday;41.99;36.96;14776.16;11.97;5.03;11.97;37.07;38.32
2016/02/16 02:00;77344.691873669406;68269.248838410713;1841;2016;2;Feb;2016/02/01;16;3;Tue;Weekday;42.01;37.08;9075.44;11.73;4.93;11.73;37.07;38.48
2016/02/17 02:00;158963.024881795170;167521.525860537080;4529;2016;2;Feb;2016/02/01;17;4;Wed;Weekday;35.10;36.99;-8558.50;-5.38;-1.89;-5.38;37.07;38.65
2016/02/18 02:00;69598.071152939650;61492.968308179203;1658;2016;2;Feb;2016/02/01;18;5;Thu;Weekday;41.98;37.09;8105.10;11.65;4.89;11.65;37.07;38.80
2016/02/19 02:00;161275.602198805170;143446.358327585740;3841;2016;2;Feb;2016/02/01;19;6;Fri;Weekday;41.99;37.35;17829.24;11.06;4.64;11.06;37.07;38.95
2016/02/20 02:00;325215.076792382460;345446.001848709650;9260;2016;2;Feb;2016/02/01;20;7;Sat;Weekday;35.12;37.31;-20230.93;-6.22;-2.18;-6.22;37.07;39.12
2016/02/21 02:00;96957.295844458073;86455.494378043557;2308;2016;2;Feb;2016/02/01;21;1;Sun;Weekday;42.01;37.46;10501.80;10.83;4.55;10.83;37.07;39.23
2016/02/22 02:00;85224.477091228793;75960.718021940367;2028;2016;2;Feb;2016/02/01;22;2;Mon;Weekday;42.02;37.46;9263.76;10.87;4.57;10.87;37.07;39.37
2016/02/23 02:00;54612.878841539881;49071.802537897172;1301;2016;2;Feb;2016/02/01;23;3;Tue;Weekday;41.98;37.72;5541.08;10.15;4.26;10.15;37.07;39.61
2016/02/24 02:00;81530.612382324645;81738.056437313600;2213;2016;2;Feb;2016/02/01;24;4;Wed;Weekday;36.84;36.94;-207.44;-0.25;-0.09;-0.25;37.07;39.86
2016/02/25 02:00;160947.532640187590;162597.496845268180;4404;2016;2;Feb;2016/02/01;25;5;Thu;Weekday;36.55;36.92;-1649.96;-1.03;-0.37;-1.03;37.07;39.89
2016/02/26 02:00;188736.247417435140;183103.233687990780;4935;2016;2;Feb;2016/02/01;26;6;Fri;Weekday;38.24;37.10;5633.01;2.98;1.14;2.98;37.07;39.89
2016/02/27 02:00;215951.507867073960;210032.788078558890;5609;2016;2;Feb;2016/02/01;27;7;Sat;Weekday;38.50;37.45;5918.72;2.74;1.06;2.74;37.07;39.90
2016/02/28 02:00;134995.854495942590;129938.705770358500;3452;2016;2;Feb;2016/02/01;28;1;Sun;Weekday;39.11;37.64;5057.15;3.75;1.46;3.75;37.07;39.90
2016/02/29 02:00;163079.378043967590;160332.589406030750;4270;2016;2;Feb;2016/02/01;29;2;Mon;Weekday;38.19;37.55;2746.79;1.68;0.64;1.68;37.07;39.90
2016/03/01 02:00;180828.674091826370;182962.336996476250;4719;2016;3;Mar;2016/03/01;1;3;Tue;Weekday;38.32;38.77;-2133.66;-1.18;-0.45;-1.18;37.07;39.90
2016/03/02 02:00;171196.175194466370;174428.680891674970;4451;2016;3;Mar;2016/03/01;2;4;Wed;Weekday;38.46;39.19;-3232.51;-1.89;-0.73;-1.89;37.07;39.90
2016/03/03 02:00;129719.050526333800;131961.932508289090;3364;2016;3;Mar;2016/03/01;3;5;Thu;Weekday;38.56;39.23;-2242.88;-1.73;-0.67;-1.73;37.07;39.90
2016/03/04 02:00;142127.642090612590;144039.413682700250;3665;2016;3;Mar;2016/03/01;4;6;Fri;Weekday;38.78;39.30;-1911.77;-1.35;-0.52;-1.35;37.07;40.12
2016/03/05 02:00;152124.407894327600;153377.512038677350;3889;2016;3;Mar;2016/03/01;5;7;Sat;Weekday;39.12;39.44;-1253.10;-0.82;-0.32;-0.82;37.07;40.12
2016/03/06 02:00;74132.787023074285;74332.279484224229;1882;2016;3;Mar;2016/03/01;6;1;Sun;Weekday;39.39;39.50;-199.49;-0.27;-0.11;-0.27;37.07;40.12
2016/03/07 02:00;91143.028607709275;95167.528732048944;2405;2016;3;Mar;2016/03/01;7;2;Mon;Weekday;37.90;39.57;-4024.50;-4.42;-1.67;-4.42;37.07;40.34
2016/03/08 02:00;60528.093358145001;62342.881166359926;1577;2016;3;Mar;2016/03/01;8;3;Tue;Weekday;38.38;39.53;-1814.79;-3.00;-1.15;-3.00;37.07;40.31
2016/03/09 02:00;38340.599611080244;35918.335153329201;913;2016;3;Mar;2016/03/01;9;4;Wed;Weekday;41.99;39.34;2422.26;6.32;2.65;6.32;37.07;40.24
2016/03/10 02:00;37453.006182510246;35108.200106536773;892;2016;3;Mar;2016/03/01;10;5;Thu;Weekday;41.99;39.36;2344.81;6.26;2.63;6.26;37.07;40.19
2016/03/11 02:00;77997.045012869392;73051.675542545359;1855;2016;3;Mar;2016/03/01;11;6;Fri;Weekday;42.05;39.38;4945.37;6.34;2.67;6.34;37.07;40.28
2016/03/12 02:00;79752.282678029282;74962.816397036033;1897;2016;3;Mar;2016/03/01;12;7;Sat;Weekday;42.04;39.52;4789.47;6.01;2.52;6.01;37.07;40.39
2016/03/13 02:00;37155.588484560249;34962.830504184181;883;2016;3;Mar;2016/03/01;13;1;Sun;Weekday;42.08;39.60;2192.76;5.90;2.48;5.90;37.07;40.43
2016/03/14 02:00;45046.513214430241;42368.045353504094;1071;2016;3;Mar;2016/03/01;14;2;Mon;Weekday;42.06;39.56;2678.47;5.95;2.50;5.95;37.07;40.46
2016/03/15 02:00;55489.332757800243;52263.056988226643;1320;2016;3;Mar;2016/03/01;15;3;Tue;Weekday;42.04;39.59;3226.28;5.81;2.44;5.81;37.07;40.39
2016/03/16 02:00;41893.303158000243;39495.455901503272;997;2016;3;Mar;2016/03/01;16;4;Wed;Weekday;42.02;39.61;2397.85;5.72;2.41;5.72;37.07;40.34
2016/03/17 02:00;34348.504189710126;32292.837602068419;817;2016;3;Mar;2016/03/01;17;5;Thu;Weekday;42.04;39.53;2055.67;5.98;2.52;5.98;37.07;40.30
2016/03/18 02:00;78276.831216934515;73746.758711538583;1866;2016;3;Mar;2016/03/01;18;6;Fri;Weekday;41.95;39.52;4530.07;5.79;2.43;5.79;37.07;40.26
2016/03/19 02:00;92851.402660078791;87451.566175781234;2211;2016;3;Mar;2016/03/01;19;7;Sat;Weekday;42.00;39.55;5399.84;5.82;2.44;5.82;37.07;40.22
2016/03/20 02:00;54845.789298270247;51625.511717785288;1304;2016;3;Mar;2016/03/01;20;1;Sun;Weekday;42.06;39.59;3220.28;5.87;2.47;5.87;37.07;40.23
2016/03/21 02:00;48037.799902380248;45187.641575720692;1143;2016;3;Mar;2016/03/01;21;2;Mon;Weekday;42.03;39.53;2850.16;5.93;2.49;5.93;37.07;40.26
2016/03/22 02:00;65905.723262160012;62023.881297700063;1573;2016;3;Mar;2016/03/01;22;3;Tue;Weekday;41.90;39.43;3881.84;5.89;2.47;5.89;37.07;40.35
2016/03/23 02:00;84870.051300869760;81472.827175989325;2065;2016;3;Mar;2016/03/01;23;4;Wed;Weekday;41.10;39.45;3397.22;4.00;1.65;4.00;37.07;40.26
2016/03/24 02:00;262459.505681303910;259298.456618436850;6588;2016;3;Mar;2016/03/01;24;5;Thu;Weekday;39.84;39.36;3161.05;1.20;0.48;1.20;37.07;40.16
2016/03/25 02:00;228124.398029273930;222208.350380803920;5652;2016;3;Mar;2016/03/01;25;6;Fri;Weekday;40.36;39.31;5916.05;2.59;1.05;2.59;37.07;39.94
2016/03/26 02:00;162929.492144126360;161434.815098504540;4103;2016;3;Mar;2016/03/01;26;7;Sat;Weekday;39.71;39.35;1494.68;0.92;0.36;0.92;37.07;39.73
2016/03/27 02:00;58359.832184820130;57681.569884933917;1466;2016;3;Mar;2016/03/01;27;1;Sun;Weekday;39.81;39.35;678.26;1.16;0.46;1.16;37.07;39.52
2016/03/28 02:00;85605.331920599157;85022.380920180585;2162;2016;3;Mar;2016/03/01;28;2;Mon;Weekday;39.60;39.33;582.95;0.68;0.27;0.68;37.07;39.29
2016/03/29 02:00;84836.414342129283;84595.217934805929;2155;2016;3;Mar;2016/03/01;29;3;Tue;Weekday;39.37;39.26;241.20;0.28;0.11;0.28;37.07;39.07
2016/03/30 02:00;64308.914216520490;68427.594666065750;1746;2016;3;Mar;2016/03/01;30;4;Wed;Weekday;36.83;39.19;-4118.68;-6.40;-2.36;-6.40;37.07;38.85
2016/03/31 02:00;131168.485522947590;138589.100064262950;3554;2016;3;Mar;2016/03/01;31;5;Thu;Weekday;36.91;39.00;-7420.61;-5.66;-2.09;-5.66;37.07;38.63
2016/04/01 02:00;232410.197977815460;245358.629980533850;6282;2016;4;Apr;2016/04/01;1;6;Fri;Weekday;37.00;39.06;-12948.43;-5.57;-2.06;-5.57;37.07;38.41
2016/04/02 02:00;195831.097457117900;205442.828096811720;5259;2016;4;Apr;2016/04/01;2;7;Sat;Weekday;37.24;39.06;-9611.73;-4.91;-1.83;-4.91;37.07;38.19
2016/04/03 02:00;90716.547889139882;95543.133646196758;2446;2016;4;Apr;2016/04/01;3;1;Sun;Weekday;37.09;39.06;-4826.59;-5.32;-1.97;-5.32;37.07;37.98
2016/04/04 02:00;131638.019607176360;130700.188942007360;3345;2016;4;Apr;2016/04/01;4;2;Mon;Weekday;39.35;39.07;937.83;0.71;0.28;0.71;37.07;37.76
2016/04/05 02:00;81910.872618989408;79969.510545293015;2048;2016;4;Apr;2016/04/01;5;3;Tue;Weekday;40.00;39.05;1941.36;2.37;0.95;2.37;37.07;37.51
2016/04/06 02:00;54821.908513709888;50800.008514759305;1303;2016;4;Apr;2016/04/01;6;4;Wed;Weekday;42.07;38.99;4021.90;7.34;3.09;7.34;37.07;37.25
2016/04/07 02:00;155615.419414466390;171592.125879157360;4413;2016;4;Apr;2016/04/01;7;5;Thu;Weekday;35.26;38.88;-15976.71;-10.27;-3.62;-10.27;37.07;37.01
2016/04/08 02:00;264086.893780349990;291378.579802774470;7494;2016;4;Apr;2016/04/01;8;6;Fri;Weekday;35.24;38.88;-27291.69;-10.33;-3.64;-10.33;37.07;36.78
2016/04/09 02:00;272761.297542688790;298164.416097074460;7738;2016;4;Apr;2016/04/01;9;7;Sat;Weekday;35.25;38.53;-25403.12;-9.31;-3.28;-9.31;37.07;36.60
2016/04/10 02:00;104689.427918458550;113609.304253074300;2958;2016;4;Apr;2016/04/01;10;1;Sun;Weekday;35.39;38.41;-8919.88;-8.52;-3.02;-8.52;37.07;36.40
2016/04/11 02:00;131170.596933776370;142022.812593445880;3713;2016;4;Apr;2016/04/01;11;2;Mon;Weekday;35.33;38.25;-10852.22;-8.27;-2.92;-8.27;37.07;36.22
2016/04/12 02:00;123179.489400388790;132714.960204100410;3504;2016;4;Apr;2016/04/01;12;3;Tue;Weekday;35.15;37.88;-9535.47;-7.74;-2.72;-7.74;37.07;36.03
2016/04/13 02:00;124431.046371688800;132889.056896937280;3534;2016;4;Apr;2016/04/01;13;4;Wed;Weekday;35.21;37.60;-8458.01;-6.80;-2.39;-6.80;37.07;35.86
2016/04/14 02:00;162166.835990875140;172225.652705638640;4601;2016;4;Apr;2016/04/01;14;5;Thu;Weekday;35.25;37.43;-10058.82;-6.20;-2.19;-6.20;37.07;35.69
2016/04/15 02:00;354042.023239828820;373200.305984063130;10045;2016;4;Apr;2016/04/01;15;6;Fri;Weekday;35.25;37.15;-19158.28;-5.41;-1.91;-5.41;37.07;35.61
2016/04/16 02:00;327352.261395958830;345338.628069206260;9301;2016;4;Apr;2016/04/01;16;7;Sat;Weekday;35.20;37.13;-17986.37;-5.49;-1.93;-5.49;37.07;35.52
2016/04/17 02:00;164809.303048253930;175167.428759829720;4678;2016;4;Apr;2016/04/01;17;1;Sun;Weekday;35.23;37.44;-10358.13;-6.28;-2.21;-6.28;37.07;35.43
2016/04/18 02:00;151157.794308715150;159828.765034305340;4294;2016;4;Apr;2016/04/01;18;2;Mon;Weekday;35.20;37.22;-8670.97;-5.74;-2.02;-5.74;37.07;35.33
2016/04/19 02:00;126895.936497537580;133726.280561524820;3606;2016;4;Apr;2016/04/01;19;3;Tue;Weekday;35.19;37.08;-6830.34;-5.38;-1.89;-5.38;37.07;35.23
2016/04/20 02:00;166395.445828840140;179020.542458507760;4838;2016;4;Apr;2016/04/01;20;4;Wed;Weekday;34.39;37.00;-12625.10;-7.59;-2.61;-7.59;37.07;35.07
2016/04/21 02:00;167796.354780001360;182485.098937053960;4914;2016;4;Apr;2016/04/01;21;5;Thu;Weekday;34.15;37.14;-14688.74;-8.75;-2.99;-8.75;37.07;34.88
2016/04/22 02:00;351146.016999244280;380098.156403874450;10269;2016;4;Apr;2016/04/01;22;6;Fri;Weekday;34.19;37.01;-28952.14;-8.25;-2.82;-8.25;37.07;34.62
2016/04/23 02:00;420738.821759644600;455415.349328029780;12317;2016;4;Apr;2016/04/01;23;7;Sat;Weekday;34.16;36.97;-34676.53;-8.24;-2.82;-8.24;37.07;34.59
2016/04/24 02:00;186166.150786438780;202391.178695290440;5453;2016;4;Apr;2016/04/01;24;1;Sun;Weekday;34.14;37.12;-16225.03;-8.72;-2.98;-8.72;37.07;34.81
2016/04/25 02:00;251449.529639191080;273255.098530793100;7372;2016;4;Apr;2016/04/01;25;2;Mon;Weekday;34.11;37.07;-21805.57;-8.67;-2.96;-8.67;37.07;35.03
2016/04/26 02:00;280321.810746765930;302469.831975234670;8211;2016;4;Apr;2016/04/01;26;3;Tue;Weekday;34.14;36.84;-22148.02;-7.90;-2.70;-7.90;37.07;35.24
2016/04/27 02:00;313434.933313664570;337931.116966197090;9182;2016;4;Apr;2016/04/01;27;4;Wed;Weekday;34.14;36.80;-24496.18;-7.82;-2.67;-7.82;37.07;35.46
2016/04/28 02:00;257324.603080939730;276852.179942577380;7520;2016;4;Apr;2016/04/01;28;5;Thu;Weekday;34.22;36.82;-19527.58;-7.59;-2.60;-7.59;37.07;35.68
2016/04/29 02:00;455554.336048229480;489215.067537895640;13321;2016;4;Apr;2016/04/01;29;6;Fri;Weekday;34.20;36.73;-33660.73;-7.39;-2.53;-7.39;37.07;35.90
2016/04/30 02:00;556865.203275052360;598925.667888700730;16276;2016;4;Apr;2016/04/01;30;7;Sat;Weekday;34.21;36.80;-42060.46;-7.55;-2.58;-7.55;37.07;36.12
2016/05/01 02:00;354856.044922086880;380511.159158109110;10388;2016;5;May;2016/05/01;1;1;Sun;Weekday;34.16;36.63;-25655.11;-7.23;-2.47;-7.23;37.07;36.34
2016/05/02 02:00;283284.581253970800;304997.851816896290;8298;2016;5;May;2016/05/01;2;2;Mon;Weekday;34.14;36.76;-21713.27;-7.66;-2.62;-7.66;37.07;36.56
2016/05/03 02:00;297500.673968725840;319786.359468561070;8717;2016;5;May;2016/05/01;3;3;Tue;Weekday;34.13;36.69;-22285.69;-7.49;-2.56;-7.49;37.07;36.78
2016/05/04 02:00;285968.487782519720;305506.998234947500;8364;2016;5;May;2016/05/01;4;4;Wed;Weekday;34.19;36.53;-19538.51;-6.83;-2.34;-6.83;37.07;37.01
2016/05/05 02:00;237946.632672263660;254527.415505526090;6968;2016;5;May;2016/05/01;5;5;Thu;Weekday;34.15;36.53;-16580.78;-6.97;-2.38;-6.97;37.07;37.23
2016/05/06 02:00;340851.505864859500;364361.032864138540;9973;2016;5;May;2016/05/01;6;6;Fri;Weekday;34.18;36.53;-23509.53;-6.90;-2.36;-6.90;37.07;37.47
2016/05/07 02:00;388187.601433528060;414644.623490811440;11363;2016;5;May;2016/05/01;7;7;Sat;Weekday;34.16;36.49;-26457.02;-6.82;-2.33;-6.82;37.07;37.73
2016/05/08 02:00;139178.984059245150;148731.090527304130;4074;2016;5;May;2016/05/01;8;1;Sun;Weekday;34.16;36.51;-9552.11;-6.86;-2.34;-6.86;37.07;37.98
2016/05/09 02:00;66400.303047269510;57741.738907512547;1579;2016;5;May;2016/05/01;9;2;Mon;Weekday;42.05;36.57;8658.56;13.04;5.48;13.04;37.07;38.01
2016/05/10 02:00;42723.524457810243;37112.985056990263;1016;2016;5;May;2016/05/01;10;3;Tue;Weekday;42.05;36.53;5610.54;13.13;5.52;13.13;37.07;38.02
2016/05/11 02:00;35014.399481130247;30393.740119816470;832;2016;5;May;2016/05/01;11;4;Wed;Weekday;42.08;36.53;4620.66;13.20;5.55;13.20;37.07;38.02
2016/05/12 02:00;27210.406631640122;23570.159155417456;647;2016;5;May;2016/05/01;12;5;Thu;Weekday;42.06;36.43;3640.25;13.38;5.63;13.38;37.07;38.03
2016/05/13 02:00;79840.088245649400;69078.714144542624;1898;2016;5;May;2016/05/01;13;6;Fri;Weekday;42.07;36.40;10761.37;13.48;5.67;13.48;37.07;38.03
2016/05/14 02:00;82484.448292049157;71426.011644710306;1961;2016;5;May;2016/05/01;14;7;Sat;Weekday;42.06;36.42;11058.44;13.41;5.64;13.41;37.07;38.03
2016/05/15 02:00;51497.237336430007;44611.939679509764;1224;2016;5;May;2016/05/01;15;1;Sun;Weekday;42.07;36.45;6885.30;13.37;5.63;13.37;37.07;38.04
2016/05/16 02:00;42871.832866800367;37139.308256889854;1019;2016;5;May;2016/05/01;16;2;Mon;Weekday;42.07;36.45;5732.52;13.37;5.63;13.37;37.07;38.04
2016/05/17 02:00;39104.639102460249;33890.360432496309;930;2016;5;May;2016/05/01;17;3;Tue;Weekday;42.05;36.44;5214.28;13.33;5.61;13.33;37.07;38.04
2016/05/18 02:00;34406.750005710244;29884.330589367586;818;2016;5;May;2016/05/01;18;4;Wed;Weekday;42.06;36.53;4522.42;13.14;5.53;13.14;37.07;38.05
2016/05/19 02:00;39403.658560350246;34229.631915798505;937;2016;5;May;2016/05/01;19;5;Thu;Weekday;42.05;36.53;5174.03;13.13;5.52;13.13;37.07;38.05
2016/05/20 02:00;96830.902423738444;83926.003498834732;2302;2016;5;May;2016/05/01;20;6;Fri;Weekday;42.06;36.46;12904.90;13.33;5.61;13.33;37.07;38.06
2016/05/21 02:00;99380.394597328297;86179.513387184299;2363;2016;5;May;2016/05/01;21;7;Sat;Weekday;42.06;36.47;13200.88;13.28;5.59;13.28;37.07;38.06
2016/05/22 02:00;61656.181334069763;53463.734557835058;1466;2016;5;May;2016/05/01;22;1;Sun;Weekday;42.06;36.47;8192.45;13.29;5.59;13.29;37.07;38.06
2016/05/23 02:00;69163.557365579516;59948.438707535541;1644;2016;5;May;2016/05/01;23;2;Mon;Weekday;42.07;36.46;9215.12;13.32;5.61;13.32;37.07;38.32
2016/05/24 02:00;113112.865021109640;117414.698929684780;3224;2016;5;May;2016/05/01;24;3;Tue;Weekday;35.08;36.42;-4301.83;-3.80;-1.33;-3.80;37.07;38.32
2016/05/25 02:00;253686.302453586070;268974.570693965240;7392;2016;5;May;2016/05/01;25;4;Wed;Weekday;34.32;36.39;-15288.27;-6.03;-2.07;-6.03;37.07;38.09
2016/05/26 02:00;210305.291944036230;223289.084573854840;6138;2016;5;May;2016/05/01;26;5;Thu;Weekday;34.26;36.38;-12983.79;-6.17;-2.12;-6.17;37.07;37.87
2016/05/27 02:00;364087.424299930510;386499.896429186510;10624;2016;5;May;2016/05/01;27;6;Fri;Weekday;34.27;36.38;-22412.47;-6.16;-2.11;-6.16;37.07;37.62
2016/05/28 02:00;397480.369474525510;421674.101869765200;11590;2016;5;May;2016/05/01;28;7;Sat;Weekday;34.30;36.38;-24193.73;-6.09;-2.09;-6.09;37.07;37.39
